39	161	63
591	161	69
394	481	43
344	561	40
414	561	64
211	801	67
489	801	27
43	881	27
534	881	32
555	1041	36
383	1201	74
710	1281	51
302	1441	42
119	1601	38
602	1601	70
82	1681	64
342	1681	49
683	1681	46
421	1761	30
590	1761	80
183	2001	50
452	2001	30
382	2081	42
178	2481	34
80	2721	58
486	2721	65
425	2801	70
562	2801	78
669	2801	24
219	2881	56
256	2881	76
391	2881	29
763	2881	27
26	2961	72
433	2961	71
573	2961	24
694	3041	21
797	3041	30
718	3121	45
524	3201	62
440	3281	58
30	3361	42
25	3521	56
143	3521	29
756	3521	21
48	3601	34
326	3761	42
344	3841	53
121	4081	49
444	4081	51
720	4081	54
385	4241	41
554	4241	59
732	4241	26
228	4321	77
630	4321	76
789	4321	53
201	4401	78
427	4401	28
30	4481	40
146	4481	53
524	4561	51
662	4561	21
636	4641	38
784	4641	34
792	4721	74
454	4801	72
660	4881	20
770	4881	43
144	4961	35
175	4961	58
598	5121	50
647	5121	65
14	5201	61
259	5201	34
316	5281	25
788	5281	23
67	5521	37
155	5601	56
231	5601	60
510	5681	43
262	5761	40
189	5841	68
217	6081	62
666	6081	43
345	6161	64
110	6321	56
703	6401	70
232	6641	25
659	6721	28
324	6801	73
97	6881	21
663	6881	47
564	7041	28
167	7121	45
501	7121	40
439	7281	79
717	7361	61
389	7441	62
767	7441	57
284	7521	64
508	7521	42
633	7521	76
476	7681	76
566	8081	50
672	8081	21
778	8081	53
138	8161	30
244	8161	77
329	8241	76
73	8321	37
411	8561	43
715	8561	35
205	8641	79
340	8641	25
602	8641	50
734	8721	63
213	8881	26
670	8881	55
308	9121	62
324	9121	30
525	9121	37
566	9201	75
129	9281	53
489	9281	42
693	9441	45
309	9521	66
494	9521	74
577	9521	33
774	9681	45
732	9841	57
181	9921	42
344	9921	53
713	10001	45
700	10081	30
236	10161	77
537	10161	27
682	10241	34
743	10321	32
502	10561	78
711	10561	79
569	10641	53
745	10721	80
284	10801	24
616	10801	40
730	10801	44
648	11041	73
208	11201	57
16	11281	39
732	11361	67
598	11441	50
334	11521	80
446	11521	35
508	11601	59
137	11761	44
531	11761	74
132	11841	65
349	11921	47
581	11921	33
555	12001	27
422	12161	54
581	12161	59
682	12241	47
162	12321	67
794	12321	55
299	12401	60
439	12481	42
668	12481	45
76	12721	48
578	12721	61
438	12961	21
536	12961	54
639	12961	46
94	13201	76
480	13201	27
767	13201	45
295	13441	28
395	13441	45
196	13521	74
441	13681	54
356	13761	54
487	13841	71
671	13841	57
31	13921	52
483	14241	34
785	14241	62
230	14321	61
698	14321	49
186	14401	32
466	14401	65
411	14481	60
765	14481	48
39	14561	80
374	14561	69
550	14561	48
620	14641	64
16	14721	61
584	14721	71
610	15041	67
716	15121	28
482	15281	54
336	15521	51
736	15601	66
231	15761	53
361	15761	26
11	15841	39
104	15841	21
215	15841	38
303	15921	36
532	15921	57
84	16081	27
311	16241	32
487	16401	68
166	16561	46
485	16561	51
39	16641	58
410	16641	34
517	16641	53
85	16721	53
516	16721	39
12	16881	56
716	16961	68
650	17041	70
401	17361	30
754	17361	38
548	17521	72
726	17521	70
516	17601	52
407	17681	20
192	17841	47
506	17921	21
571	17921	68
167	18001	62
595	18081	66
159	18161	47
278	18401	27
68	18481	46
204	18481	55
218	18641	28
314	18641	45
448	18721	33
42	18801	40
134	18881	21
797	19121	76
178	19201	53
63	19281	44
434	19281	68
623	19281	31
386	19521	74
450	19601	29
469	19681	24
276	19761	72
252	19841	69
483	19841	54
365	19921	77
103	20001	45
625	20001	65
713	20081	67
800	20081	20
257	20321	40
710	20321	65
253	20401	54
40	20481	24
748	20641	27
665	20721	33
456	20801	33
730	21121	30
386	21201	55
336	21281	50
478	21281	38
589	21281	28
779	21281	55
542	21361	24
333	21441	39
474	21441	43
480	21521	43
482	21601	22
598	21601	49
430	21761	63
690	21841	22
737	21841	38
322	21921	76
678	21921	38
196	22001	42
298	22001	52
709	22081	22
457	22241	33
471	22401	47
502	22401	80
589	22401	25
18	22481	37
211	22641	50
144	22721	58
140	22801	48
680	22881	25
314	23041	60
81	23121	29
129	23121	74
241	23121	42
309	23121	48
771	23441	36
621	23521	27
624	23601	21
445	23921	35
664	24001	58
739	24001	21
352	24081	41
626	24081	68
680	24081	39
748	24161	56
699	24241	47
295	24481	21
125	24561	21
273	24561	79
139	24641	72
589	24801	29
589	24881	44
735	24881	21
109	25121	61
607	25121	59
777	25201	50
116	25361	71
111	25601	73
531	25601	58
731	25601	54
634	25761	24
369	25841	36
413	25841	39
752	25841	22
220	26001	51
555	26001	52
199	26161	78
616	26161	45
751	26241	55
50	26401	60
157	26401	76
673	26641	29
752	26641	64
208	26721	51
84	26801	61
376	26801	37
694	26801	51
384	26961	33
307	27041	35
393	27041	40
736	27041	40
14	27121	24
124	27121	76
222	27121	37
148	27281	24
255	27361	38
466	27441	22
733	27441	33
139	27601	29
63	27681	54
682	27761	56
124	27841	65
17	27921	73
154	28001	43
230	28001	48
301	28001	37
584	28081	63
674	28081	23
216	28161	72
407	28241	42
430	28481	76
624	28561	48
41	28721	68
548	28721	60
22	28881	38
196	29121	80
241	29201	51
113	29281	38
450	29281	25
645	29281	23
413	29361	40
716	29361	32
620	29441	33
182	29521	39
708	29601	59
162	29761	24
600	29761	37
321	29841	64
20	29921	65
117	29921	65
788	29921	58
200	30001	53
105	30081	36
750	30161	73
108	30241	64
377	30401	20
106	30561	45
210	30561	61
112	30721	48
550	30881	45
302	30961	42
760	31041	77
107	31121	31
433	31201	71
511	31201	51
671	31281	20
254	31441	32
132	31521	25
545	31521	74
566	31761	41
413	31841	62
754	31921	35
206	32001	38
530	32081	29
618	32081	33
476	32321	54
444	32401	41
131	32561	69
798	32721	73
90	32961	34
272	32961	41
557	32961	66
241	33041	75
583	33041	59
364	33121	79
459	33121	66
511	33121	34
371	33281	70
17	33521	68
390	33521	64
486	33521	22
798	33521	54
223	33601	73
42	33681	35
361	33761	52
109	33921	48
798	33921	58
748	34081	22
389	34161	60
332	34241	57
216	34321	48
466	34401	70
623	34641	57
621	34721	21
800	34961	64
512	35041	26
104	35121	30
177	35121	28
677	35121	73
23	35361	69
47	35441	41
442	35521	39
283	35761	55
66	35841	39
603	35921	53
