321	241	36
430	241	30
482	241	50
676	241	43
579	321	47
69	401	25
107	481	59
563	481	73
421	561	56
640	561	54
15	801	63
357	801	73
101	881	37
222	961	73
357	1041	56
623	1121	55
294	1201	31
400	1201	64
91	1281	38
627	1281	57
249	1441	51
425	1441	63
515	1521	41
306	1841	49
438	2001	67
565	2001	44
237	2081	20
487	2161	54
337	2321	78
688	2321	30
331	2401	69
31	2481	60
365	2481	59
469	2481	31
644	2481	58
128	2641	27
747	2641	60
68	2721	61
87	2801	23
596	2801	38
543	2881	42
249	2961	53
228	3041	71
478	3041	74
602	3041	41
178	3121	73
48	3281	48
172	3281	59
697	3281	42
145	3361	45
738	3361	79
150	3441	79
135	3521	20
515	3601	22
228	3681	67
320	3681	80
607	3841	61
126	3921	32
310	4001	73
754	4081	67
612	4161	69
716	4241	77
744	4241	74
293	4321	76
665	4401	79
198	4561	29
393	4561	71
646	4561	77
378	4801	61
74	4881	79
217	4881	38
300	4881	79
133	4961	58
170	5041	79
715	5201	66
438	5281	21
399	5361	46
741	5441	28
228	5521	50
108	5681	22
581	5841	70
23	6001	48
316	6001	55
568	6161	56
95	6241	41
671	6241	77
282	6321	21
769	6401	41
555	6481	30
230	6561	76
45	6641	46
240	6641	29
131	6721	67
391	7041	65
717	7041	43
799	7041	40
10	7121	71
202	7201	77
410	7201	45
96	7361	64
329	7521	60
264	7761	71
335	7761	59
642	7761	69
557	8001	33
80	8081	57
142	8081	71
282	8081	78
438	8081	26
45	8161	51
550	8161	38
548	8241	31
108	8321	52
482	8481	22
44	8561	31
88	8641	30
614	8641	72
350	8721	24
219	8881	31
619	8881	80
442	8961	21
665	9041	42
199	9121	39
582	9281	22
42	9441	58
415	9441	25
457	9601	54
200	9681	21
291	9681	27
46	9761	32
417	9921	60
496	9921	47
127	10001	31
493	10001	31
266	10241	75
57	10321	61
242	10321	65
800	10321	50
401	10481	43
612	10481	43
771	10481	35
277	10561	49
96	10881	40
552	10881	77
609	10961	43
675	10961	51
801	10961	34
51	11041	80
234	11121	52
86	11201	80
705	11281	53
278	11361	61
313	11441	40
772	11601	54
338	11761	20
479	11761	30
152	11841	63
142	11921	59
742	12001	66
481	12161	27
666	12241	26
479	12401	49
740	12481	35
34	12561	72
654	12561	65
517	12641	37
590	12721	32
179	12801	73
303	12801	27
455	12801	47
94	12881	30
48	13041	56
122	13041	30
