81	1	80
106	1	75
239	1	79
717	81	56
724	81	45
564	161	55
316	241	60
799	241	69
578	401	45
175	481	54
318	561	59
731	641	76
348	801	59
800	881	54
183	961	62
297	1041	50
449	1041	37
637	1121	36
130	1201	54
91	1361	27
334	1361	67
431	1601	67
189	1681	33
770	1681	23
572	1761	41
750	1921	64
782	2001	72
17	2081	50
232	2081	53
361	2081	65
751	2081	45
273	2241	51
616	2241	48
59	2321	25
43	2401	66
98	2481	37
344	2481	60
560	2641	50
405	2721	46
150	2881	28
284	2881	41
687	3041	34
11	3201	70
182	3201	58
383	3441	64
153	3521	30
223	3521	20
215	3601	43
76	3681	31
57	4001	44
85	4001	54
424	4001	78
628	4081	40
661	4081	65
118	4161	60
506	4161	32
388	4321	41
703	4401	53
278	4641	50
522	4641	26
653	4641	33
407	4801	43
281	5041	41
628	5041	66
662	5041	40
623	5121	40
755	5121	47
392	5201	62
330	5361	47
744	5521	79
509	5601	32
641	5601	62
457	5681	53
682	5681	27
54	5761	25
587	5761	50
669	5841	35
113	5921	50
594	5921	80
43	6001	41
525	6001	74
290	6241	58
644	6241	65
580	6321	21
649	6321	39
72	6401	67
132	6481	43
205	6481	33
334	6561	37
605	6641	53
112	6721	49
293	6721	23
691	6721	77
757	6721	32
134	6881	50
277	6961	40
651	6961	52
22	7041	31
170	7041	64
773	7041	63
523	7121	80
385	7201	29
282	7521	22
32	7601	51
136	7681	61
341	7761	69
785	7841	74
634	7921	20
503	8001	59
175	8081	27
212	8481	23
513	8561	51
272	8801	49
494	8801	48
406	9041	77
778	9041	22
41	9281	73
553	9281	71
309	9441	40
777	9521	52
12	9601	43
17	9681	37
305	9681	41
618	9761	64
736	9761	50
321	9841	30
720	9841	74
144	9921	63
514	10001	66
150	10081	54
251	10081	52
391	10081	68
540	10161	69
782	10161	41
205	10241	61
417	10241	20
12	10321	26
365	10401	34
672	10401	46
167	10481	33
274	10641	39
579	10801	66
276	10961	30
81	11281	58
431	11281	61
689	11281	23
606	11361	76
443	11441	79
55	11521	30
13	11681	22
196	11681	53
606	11681	54
182	11761	45
582	11761	78
362	11921	46
118	12081	24
418	12081	74
297	12241	38
471	12241	35
490	12241	31
339	12481	46
157	12641	74
307	12641	71
443	12641	67
376	12801	28
602	12801	52
248	12881	66
506	12961	21
281	13041	48
423	13041	61
289	13361	56
429	13361	37
508	13361	36
56	13601	75
361	13681	35
770	13761	66
263	13841	23
410	13921	51
585	14001	38
444	14081	26
34	14241	51
53	14401	69
136	14561	46
241	14561	66
419	14641	35
589	14641	61
83	14801	31
212	14801	59
416	15041	35
788	15041	80
516	15121	71
698	15121	46
83	15201	54
246	15201	26
10	15281	21
158	15281	76
305	15281	48
442	15361	20
746	15441	63
33	15601	52
703	15681	20
14	15761	40
198	15761	28
399	15761	54
246	15841	43
620	15841	75
700	15841	75
440	15921	46
178	16081	31
479	16161	24
778	16241	61
142	16321	26
81	16401	51
290	16401	51
464	16401	68
214	16481	51
42	16561	31
239	16561	24
88	16641	71
787	16721	66
