62	1	28
94	1	33
346	1	44
757	81	41
28	241	47
321	241	42
440	481	44
131	561	34
501	561	36
375	961	30
157	1121	56
29	1201	40
417	1281	35
342	1601	77
721	1681	20
688	1761	35
291	1841	49
234	1921	25
542	1921	59
574	1921	53
785	2001	57
50	2081	38
386	2081	52
622	2241	80
207	2321	32
264	2401	40
38	2561	72
455	2561	29
583	2561	78
342	2641	74
367	2801	28
749	3041	74
479	3121	57
40	3281	75
770	3281	55
258	3361	30
448	3361	69
123	3441	75
410	3441	58
191	3521	73
731	3761	65
211	3921	23
697	4001	79
144	4241	53
772	4481	59
68	4561	69
140	4641	58
476	4721	51
765	4801	46
217	4961	29
585	4961	77
691	4961	49
82	5041	54
419	5121	40
352	5281	59
385	5361	66
739	5361	46
25	5521	54
448	5521	58
136	5601	65
314	5601	30
779	5601	27
52	5681	20
182	5761	46
247	5761	22
75	5921	60
786	5921	30
180	6081	66
119	6321	61
249	6321	72
525	6401	66
738	6401	20
94	6481	29
703	6561	55
291	6721	65
241	6801	60
348	6881	80
588	6881	59
165	6961	34
52	7121	27
282	7121	75
411	7121	63
152	7361	48
615	7441	32
275	7521	38
373	7521	66
314	7761	26
395	7761	57
469	7761	34
247	7841	30
554	7841	60
209	7921	58
330	7921	64
32	8081	22
654	8081	69
771	8081	33
734	8161	49
98	8241	66
750	8241	60
436	8321	49
692	8321	70
648	8401	72
186	8561	53
259	8561	50
118	8641	62
532	8641	47
588	8641	56
309	8801	24
34	8961	53
643	8961	46
14	9041	34
429	9121	50
408	9201	58
796	9201	38
373	9281	69
38	9441	80
451	9441	26
595	9521	76
443	9681	32
119	9761	68
231	9761	68
381	9761	71
567	9841	52
165	9921	41
333	9921	48
670	9921	33
226	10161	55
243	10161	69
328	10161	42
383	10241	72
191	10321	55
689	10321	48
774	10401	40
553	10481	46
517	10561	77
30	10721	54
410	10721	64
4	10801	34
50	10961	31
202	10961	68
653	11121	23
458	11441	60
699	11521	79
766	11601	57
622	11681	44
387	11761	31
774	11921	77
292	12001	43
506	12001	27
305	12161	20
273	12241	56
567	12321	40
29	12401	77
100	12401	66
453	12401	70
398	12481	25
572	12641	31
434	12721	71
203	12881	47
545	12881	47
109	13121	77
351	13121	30
319	13201	79
303	13361	65
716	13361	51
176	13441	27
252	13441	39
264	13601	80
412	13601	77
537	13601	23
356	13681	47
155	13761	32
133	13841	77
295	13921	33
134	14081	43
199	14161	38
262	14161	35
411	14321	60
462	14561	71
53	14801	36
161	14801	55
517	14801	76
568	14801	47
703	14801	44
176	14961	69
163	15121	60
575	15121	69
721	15201	76
60	15441	78
392	15441	67
679	15521	20
303	15761	34
431	15761	77
795	15841	55
583	15921	27
790	15921	26
222	16001	23
149	16081	48
789	16241	56
246	16561	79
45	16801	44
540	16881	64
292	16961	50
705	17041	38
33	17121	74
340	17121	27
742	17121	32
543	17201	42
203	17361	77
686	17361	76
109	17521	69
292	17521	32
762	17521	35
360	17601	79
781	17681	76
276	17761	29
60	17841	75
427	17841	74
589	17921	63
763	18081	48
495	18321	77
134	18481	20
417	18641	56
44	18801	45
360	18801	33
559	18881	23
778	18881	75
393	18961	25
695	18961	20
741	18961	62
662	19041	27
652	19201	65
614	19281	77
149	19361	69
177	19361	27
702	19361	40
460	19441	55
800	19521	24
588	19681	24
364	19921	52
426	19921	59
271	20161	63
197	20241	79
137	20481	31
304	20481	69
467	20481	75
724	20481	69
323	20561	59
536	20641	40
579	20881	49
188	20961	49
329	21041	70
793	21041	53
46	21121	28
104	21281	54
316	21281	53
488	21281	48
551	21361	38
478	21521	66
508	21521	29
368	21601	59
628	21601	52
243	21761	79
561	21761	77
688	21761	36
218	21921	49
460	21921	50
586	22001	75
569	22241	50
496	22321	33
639	22321	40
238	22401	69
317	22401	72
186	22481	47
257	22561	70
274	22641	23
428	22641	35
708	22641	48
187	22721	57
302	22721	71
581	22721	62
213	22961	58
699	23121	68
330	23281	52
206	23441	36
417	23441	53
252	23521	63
561	23521	52
668	23521	77
753	23521	54
637	23681	61
97	23841	70
191	23921	23
344	24001	80
795	24001	24
575	24241	58
375	24321	22
676	24801	74
189	25041	63
445	25041	59
236	25201	78
376	25201	69
139	25361	31
268	25361	64
341	25441	66
562	25441	47
696	25441	36
197	25521	63
723	25521	47
505	25601	42
306	25681	33
326	25681	41
800	25681	69
33	25761	67
683	25761	49
543	25921	50
491	26081	62
503	26161	30
254	26561	46
637	26641	58
295	26721	33
29	26801	52
193	26881	34
507	26881	79
324	26961	24
233	27121	61
556	27121	46
386	27281	41
537	27281	22
547	27441	43
428	27521	54
414	27681	74
149	27761	76
178	28001	28
129	28081	40
455	28081	38
515	28081	66
708	28081	74
646	28161	66
477	28241	73
533	28241	75
274	28321	57
82	28481	78
709	28481	57
265	28641	56
277	28721	54
74	28801	51
167	28801	36
797	28801	36
538	28881	21
162	28961	69
760	29041	59
263	29201	33
753	29201	78
183	29361	77
415	29361	69
130	29441	25
452	29521	33
533	29521	60
155	29601	47
706	29681	34
655	29761	51
748	30161	21
121	30241	45
388	30241	69
318	30321	35
585	30321	33
520	30401	49
784	30481	44
336	30561	67
689	30641	34
95	30721	44
312	30721	26
683	30801	33
196	30881	43
650	31121	48
1	31201	62
205	31201	44
676	31201	79
540	31281	70
548	31361	75
581	31361	36
688	31361	38
739	31361	52
15	31521	21
88	31601	64
461	31841	76
58	32001	44
89	32001	47
655	32001	24
125	32081	23
292	32161	35
556	32241	68
13	32401	67
36	32481	62
147	32561	56
298	32561	78
555	32561	70
729	32561	54
308	32641	79
351	32801	36
410	32801	78
722	32801	68
374	32961	77
797	32961	63
178	33041	44
491	33041	39
732	33041	59
344	33361	45
449	33361	61
553	33361	25
280	33441	48
384	33441	39
120	33521	47
486	33601	27
341	33841	46
743	34001	44
696	34081	49
43	34241	62
69	34321	76
117	34321	57
141	34401	46
348	34401	61
416	34561	31
632	34561	26
194	34641	38
309	34721	55
325	34801	25
15	34881	56
81	34961	45
113	35201	46
715	35201	52
371	35361	56
232	35441	58
737	35441	27
411	35761	68
