38	1	42
268	81	61
530	401	38
751	401	36
474	481	67
398	561	65
377	641	36
669	881	45
493	1041	36
702	1041	61
156	1121	42
613	1121	31
268	1201	20
373	1281	67
114	1441	80
53	1521	67
455	1601	53
527	1761	39
420	1841	74
722	1841	80
593	1921	53
703	1921	32
416	2161	24
545	2401	22
135	2481	67
30	2561	67
326	2641	75
362	2721	78
438	2801	36
425	2881	74
481	2881	28
214	2961	40
424	3041	47
541	3041	31
605	3121	34
766	3281	41
145	3361	74
502	3361	28
681	3361	49
650	3441	78
773	3441	59
526	3521	74
41	3601	77
375	3601	35
531	3761	47
554	3841	42
578	3841	28
424	4001	80
344	4081	73
281	4161	38
353	4161	65
525	4161	63
705	4161	76
73	4481	77
90	4561	30
261	4561	43
169	4721	70
43	4801	37
740	4801	68
175	5041	25
391	5281	22
407	5281	62
292	5361	40
515	5441	41
342	5681	29
628	5681	29
641	5761	75
641	6001	21
785	6081	59
48	6161	75
198	6161	30
379	6321	42
54	6401	61
254	6561	64
515	6561	68
194	6801	64
663	6801	55
275	6881	50
180	6961	77
773	6961	68
307	7041	22
603	7041	22
362	7201	37
211	7281	50
44	7441	33
793	7441	54
99	7521	20
175	7521	41
362	7521	48
633	7521	64
691	7521	36
236	7681	69
482	7681	34
775	7841	57
600	7921	30
106	8081	44
133	8161	74
361	8161	39
661	8161	50
72	8241	72
81	8241	58
384	8241	36
94	8321	32
368	8321	50
284	8401	40
352	8401	22
378	8481	63
355	8801	32
22	8881	75
284	8881	46
549	8881	57
288	8961	76
235	9041	34
754	9201	50
42	9281	26
164	9281	58
391	9281	60
414	9361	75
484	9441	36
232	9521	62
392	9521	58
626	9601	63
286	9681	68
443	9761	71
680	9841	30
774	9921	73
146	10001	28
400	10001	80
478	10001	51
196	10081	56
477	10161	64
573	10161	69
396	10241	45
518	10241	44
163	10401	53
220	10561	24
330	10561	27
425	10801	25
596	10801	20
760	10881	64
404	10961	74
740	11041	62
409	11121	38
655	11121	36
226	11281	24
419	11361	51
573	11521	63
496	11601	27
271	11681	61
79	11761	36
270	12081	35
352	12561	35
444	12641	72
442	12801	32
651	12801	71
737	12801	27
388	12881	39
771	12881	33
33	13041	23
684	13121	80
404	13201	56
525	13281	43
690	13281	76
201	13521	47
247	13521	69
540	13521	55
426	13681	50
162	13761	76
489	13761	34
231	13921	71
289	14001	38
784	14001	38
65	14081	34
273	14081	39
346	14081	30
425	14161	58
254	14241	40
50	14481	80
692	14481	59
37	14561	47
193	14641	35
430	14721	66
657	14721	76
771	14961	53
141	15041	79
187	15041	61
161	15201	57
637	15281	53
788	15281	48
390	15361	68
70	15521	45
685	15521	27
314	15601	66
241	15761	29
484	15761	29
266	15921	30
642	16001	79
4	16081	52
539	16081	74
695	16161	76
18	16241	67
218	16241	54
324	16241	42
609	16241	66
45	16321	35
427	16401	31
94	16481	60
176	16641	66
722	16641	20
266	16721	58
239	16801	62
273	16881	33
616	16961	76
708	16961	60
521	17121	35
253	17201	56
165	17361	39
522	17601	71
787	17681	65
714	17761	44
564	17841	69
799	17841	40
360	17921	33
362	18081	58
423	18081	44
561	18161	49
415	18401	32
115	18481	80
274	18481	66
681	18481	76
764	18481	71
230	18561	38
496	18561	41
699	18561	76
553	18641	56
339	18721	71
460	18881	52
460	19041	69
27	19281	66
63	19361	32
86	19361	32
131	19441	58
241	19441	54
754	19521	29
176	19681	43
551	19681	75
609	19841	34
141	19921	44
708	19921	71
1	20081	77
285	20161	58
557	20161	29
466	20241	34
349	20401	31
89	20561	38
