12	1	20
349	1	44
212	81	28
626	161	67
666	161	45
777	161	69
454	481	57
589	641	35
70	721	22
219	721	20
348	801	37
361	961	28
379	1041	55
316	1121	32
674	1281	54
150	1361	57
124	1521	20
423	1601	21
233	1841	20
351	2001	60
779	2081	68
131	2161	63
525	2241	76
199	2401	45
122	2641	22
798	2641	72
731	2721	24
742	2961	27
386	3041	64
561	3041	64
507	3121	60
213	3201	77
430	3201	57
550	3201	22
457	3281	74
17	3441	52
288	3521	67
787	3601	49
238	3761	39
352	3761	46
613	3761	30
444	3841	23
700	3841	76
156	4001	73
287	4081	43
278	4241	30
451	4241	71
790	4241	49
75	4321	48
735	4321	72
30	4481	55
158	4481	53
748	4481	40
111	4641	59
381	4641	27
601	4881	58
522	4961	48
754	5041	78
614	5121	40
451	5201	39
601	5361	51
710	5441	28
483	5601	77
765	5601	50
103	5681	52
731	5681	73
62	5761	39
543	5761	75
223	5841	26
572	5841	25
750	5841	59
690	5921	70
53	6001	37
235	6001	23
554	6001	53
473	6241	33
679	6241	74
270	6321	46
369	6321	38
634	6321	42
271	6401	45
375	6401	29
711	6401	60
666	6481	49
324	6561	24
347	6641	74
405	6641	50
777	6721	33
236	6801	37
692	6881	44
148	6961	63
397	6961	61
675	6961	61
507	7121	70
453	7201	79
500	7201	54
327	7281	67
308	7361	30
659	7441	49
787	7441	50
532	7521	30
357	7601	61
160	7681	62
634	7681	25
49	7761	44
311	7761	37
28	7841	32
594	7841	68
489	7921	50
535	8001	57
793	8081	64
81	8161	48
306	8241	62
21	8321	74
230	8321	38
163	8481	77
689	8481	33
784	8641	74
245	8801	27
665	8801	58
273	8961	26
479	8961	74
232	9121	80
504	9121	59
30	9361	60
222	9361	50
386	9361	64
85	9441	35
634	9441	60
605	9521	34
46	9601	74
276	9681	51
345	9841	33
252	9921	51
506	9921	78
599	9921	63
157	10001	32
569	10001	69
479	10321	31
373	10401	66
205	10721	58
364	10801	28
596	10881	30
272	10961	56
355	10961	21
491	10961	58
418	11201	74
305	11281	23
610	11281	39
780	11281	37
15	11361	77
452	11441	31
243	11521	71
226	11601	24
482	11761	62
